kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.6.sm_70.ptx 495 : 3448320 9816320 0 0 0 0 0 0 107760 
srad_v1-rodinia-3.6.sm_70.ptx 867 : 3218824 24427184 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 158 : 3463168 27900544 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 494 : 3448320 21578336 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 157 : 3463168 37678240 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 493 : 3448320 22895424 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 156 : 3463168 27268352 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 868 : 3218824 43955624 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 159 : 3463168 26860064 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 492 : 3448320 35733632 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 864 : 3218824 31746320 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 155 : 3463168 20779008 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 863 : 3218824 24619056 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 154 : 3463168 17315840 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 859 : 3218824 29064528 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 150 : 3455040 10841612 0 107985 107985 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 153 : 3463168 17343680 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 858 : 3218824 52327696 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 149 : 3455040 31113762 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 770 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 61 : 230400 1152032 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 849 : 3218824 30481000 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 140 : 3455040 2440201232 64 0 0 437400 107985 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 559 : 215520 2160350 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 767 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 58 : 229916 690740 0 0 0 28740 7185 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 395 : 88064 541440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 846 : 3218824 19740784 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 137 : 3455040 26764950 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 558 : 215520 1239438 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 766 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 57 : 229916 1379496 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 394 : 88064 536800 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 845 : 3218824 20351792 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 136 : 3455040 38448622 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 557 : 215520 1307562 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 765 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 56 : 229916 1379496 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 393 : 88064 542528 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 764 : 3225600 50975296 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 55 : 229916 1379496 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 392 : 88064 563232 0 0 0 0 0 0 0 
